Date,^spx_d,^shc_d,^hsi_d,^ndq_d,^dji_d,^nkx_d
1961-11-14,71.66,,,43.78,732.6,1399.32
1961-11-15,71.67,,,43.8,734.3,1388.88
1961-11-16,71.62,,,43.77,733.3,1397.86
1961-11-17,71.62,,,43.78,729.5,1391.08
1961-11-18,,,,,,1381.62
1961-11-20,71.72,,,43.85,730.1,1376.8
1961-11-21,71.78,,,43.89,729.3,1373.51
1961-11-22,71.7,,,43.85,730.4,1376.18
1961-11-24,71.84,,,43.95,732.6,1367.47
1961-11-25,,,,,,1360.25
1961-11-27,71.85,,,43.96,732.0,1342.45
1961-11-28,71.75,,,43.91,728.1,1327.33
1961-11-29,71.7,,,43.89,727.2,1303.15
1961-11-30,71.32,,,43.66,721.6,1325.78
1961-12-01,71.78,,,43.95,728.8,1333.96
1961-12-02,,,,,,1337.36
1961-12-04,72.01,,,44.1,731.2,1327.35
1961-12-05,71.93,,,44.06,731.3,1332.91
1961-12-06,71.99,,,44.1,730.1,1317.72
1961-12-07,71.7,,,43.93,726.5,1298.69
1961-12-08,72.04,,,44.15,728.2,1296.68
1961-12-09,,,,,,1299.57
1961-12-11,72.39,,,44.37,732.6,1281.65
1961-12-12,72.64,,,44.53,734.0,1279.21
1961-12-13,72.53,,,44.48,734.9,1291.19
1961-12-14,71.98,,,44.15,730.9,1272.59
1961-12-15,72.01,,,44.17,729.4,1267.59
1961-12-16,,,,,,1269.87
1961-12-18,71.76,,,44.03,727.7,1263.47
1961-12-19,71.26,,,43.73,722.4,1258.0
1961-12-20,71.12,,,43.65,722.6,1281.63
1961-12-21,70.86,,,43.5,720.1,1327.54
1961-12-22,70.91,,,43.54,720.9,1345.23
1961-12-23,,,,,,1354.37
1961-12-25,,,,,,1384.37
1961-12-26,71.02,,,43.62,723.1,1398.84
1961-12-27,71.65,,,44.01,731.4,1421.34
1961-12-28,71.69,,,44.04,731.5,1432.6
1961-12-29,71.55,,,43.97,731.1,
1962-01-02,70.96,,,43.61,724.7,
1962-01-03,71.13,,,43.72,726.0,
1962-01-04,70.64,,,43.42,722.5,1425.3
1962-01-05,69.66,,,42.82,714.8,1403.07
1962-01-06,,,,,,1414.84
1962-01-08,69.12,,,42.49,709.0,1426.12
1962-01-09,69.15,,,42.51,707.6,1430.75
1962-01-10,68.96,,,42.4,706.0,1434.76
1962-01-11,69.37,,,42.66,710.7,1461.79
1962-01-12,69.61,,,42.81,711.7,1461.29
1962-01-13,,,,,,1467.21
1962-01-15,69.47,,,42.73,709.5,
1962-01-16,69.07,,,42.48,705.3,1477.46
1962-01-17,68.32,,,42.03,697.4,1467.31
1962-01-18,68.39,,,42.07,696.0,1478.98
1962-01-19,68.75,,,42.3,700.7,1483.38
1962-01-20,,,,,,1491.55
1962-01-22,68.81,,,42.34,702.0,1496.54
1962-01-23,68.29,,,42.02,698.5,1488.35
1962-01-24,68.4,,,42.09,698.2,1504.01
1962-01-25,68.35,,,42.07,696.5,1511.53
1962-01-26,68.13,,,41.94,692.2,1497.01
1962-01-27,,,,,,1509.25
1962-01-29,67.9,,,41.8,689.9,1508.37
1962-01-30,68.17,,,41.97,694.1,1497.52
1962-01-31,68.84,,,42.39,700.0,1511.14
1962-02-01,69.26,,,42.65,702.5,1518.04
1962-02-02,69.81,,,42.99,706.6,1526.82
1962-02-03,,,,,,1536.87
1962-02-05,69.88,,,43.04,706.1,1549.86
1962-02-06,69.96,,,43.09,710.4,1536.86
1962-02-07,70.42,,,43.38,715.7,1552.7
1962-02-08,70.58,,,43.48,716.8,1566.18
1962-02-09,70.48,,,43.42,714.3,1578.52
1962-02-10,,,,,,1574.09
1962-02-12,70.46,,,43.41,714.9,1573.7
1962-02-13,70.45,,,43.41,714.3,1577.89
1962-02-14,70.42,,,43.4,713.7,1589.76
1962-02-15,70.74,,,43.6,717.3,1577.82
1962-02-16,70.59,,,43.51,716.5,1550.45
1962-02-17,,,,,,1525.46
1962-02-19,70.41,,,43.41,714.4,1528.26
1962-02-20,70.66,,,43.56,717.6,1532.21
1962-02-21,70.32,,,43.36,713.0,1525.26
1962-02-22,,,,,,1521.24
1962-02-23,70.16,,,43.26,709.5,1526.65
1962-02-24,,,,,,1508.85
1962-02-26,69.76,,,43.02,706.2,1492.44
1962-02-27,69.89,,,43.1,709.2,1480.28
1962-02-28,69.96,,,43.15,708.1,1502.88
1962-03-01,70.2,,,43.3,711.8,1479.83
1962-03-02,70.16,,,43.28,711.0,1472.33
1962-03-03,,,,,,1477.22
1962-03-05,70.01,,,43.19,710.0,1482.27
1962-03-06,69.78,,,43.06,708.2,1499.36
1962-03-07,69.69,,,43.01,706.6,1505.12
1962-03-08,70.19,,,43.32,713.8,1496.5
1962-03-09,70.42,,,43.46,714.4,1484.32
1962-03-10,,,,,,1481.1
1962-03-12,70.4,,,43.45,714.7,1477.14
1962-03-13,70.6,,,43.58,716.6,1475.15
1962-03-14,70.91,,,43.78,721.0,1454.6
1962-03-15,71.06,,,43.88,723.5,1457.06
1962-03-16,70.94,,,43.8,722.3,1484.9
1962-03-17,,,,,,1486.41
1962-03-19,70.85,,,43.75,720.4,1497.31
1962-03-20,70.66,,,43.64,719.7,1494.24
1962-03-21,70.51,,,43.55,716.6,
1962-03-22,70.4,,,43.49,716.7,1510.02
1962-03-23,70.45,,,43.52,716.5,1514.93
1962-03-24,,,,,,1514.21
1962-03-26,69.89,,,43.18,710.7,1503.28
1962-03-27,69.7,,,43.07,707.3,1508.36
1962-03-28,70.04,,,43.28,712.3,1477.43
1962-03-29,70.01,,,43.27,711.3,1476.89
1962-03-30,69.55,,,42.99,707.0,1436.01
1962-03-31,,,,,,1449.78
1962-04-02,69.37,,,42.88,705.4,1420.36
1962-04-03,68.81,,,42.54,700.6,1424.09
1962-04-04,68.49,,,42.34,696.9,1417.15
1962-04-05,68.91,,,42.61,700.9,1405.97
1962-04-06,68.84,,,42.57,699.6,1401.06
1962-04-07,,,,,,1382.21
1962-04-09,68.31,,,42.24,693.0,1390.78
1962-04-10,68.56,,,42.4,695.5,1386.53
1962-04-11,68.41,,,42.31,694.9,1419.93
1962-04-12,67.9,,,42.0,685.7,1413.5
1962-04-13,67.9,,,42.01,687.9,1421.91
1962-04-14,,,,,,1425.34
1962-04-16,67.6,,,41.82,684.1,1406.35
1962-04-17,67.9,,,42.01,688.4,1391.26
1962-04-18,68.27,,,42.25,691.0,1359.85
1962-04-19,68.59,,,42.45,694.3,1370.76
1962-04-20,,,,,,1377.02
1962-04-21,,,,,,1368.08
1962-04-23,68.53,,,42.41,694.6,1343.85
1962-04-24,68.46,,,42.38,693.0,1349.21
1962-04-25,67.71,,,41.91,683.7,1342.3
1962-04-26,67.05,,,41.51,678.7,1361.7
1962-04-27,66.3,,,41.05,672.2,1381.73
1962-04-28,,,,,,1379.73
1962-04-30,65.24,,,40.4,665.3,1378.42
1962-05-01,65.7,,,40.69,671.2,1369.02
1962-05-02,65.99,,,40.87,670.0,1366.87
1962-05-03,66.53,,,41.21,675.5,
1962-05-04,66.24,,,41.03,671.2,1372.48
1962-05-07,66.02,,,40.9,671.0,1375.18
1962-05-08,65.17,,,40.38,663.9,1397.8
1962-05-09,64.26,,,39.82,654.7,1413.94
1962-05-10,63.57,,,39.39,647.2,1442.01
1962-05-11,62.65,,,38.83,640.6,1445.89
1962-05-12,,,,,,1431.37
1962-05-14,63.1,,,39.11,646.2,1426.94
1962-05-15,64.29,,,39.85,655.4,1439.36
1962-05-16,64.27,,,39.84,654.0,1435.77
1962-05-17,63.93,,,39.63,649.8,1426.8
1962-05-18,63.82,,,39.57,650.7,1409.32
1962-05-19,,,,,,1412.84
1962-05-21,63.59,,,39.43,648.6,1420.03
1962-05-22,62.34,,,38.66,636.3,1413.95
1962-05-23,61.11,,,37.9,626.5,1400.09
1962-05-24,60.62,,,37.6,622.6,1394.02
1962-05-25,59.47,,,36.89,611.9,1403.0
1962-05-26,,,,,,1403.89
1962-05-28,55.5,,,34.43,576.9,1393.45
1962-05-29,58.08,,,36.03,604.0,1375.69
1962-05-30,,,,,,1362.3
1962-05-31,59.63,,,37.0,613.4,1367.08
1962-06-01,59.38,,,36.85,611.1,1384.5
1962-06-02,,,,,,1397.52
1962-06-04,57.27,,,35.54,593.7,1395.32
1962-06-05,57.57,,,35.73,595.0,1400.6
1962-06-06,58.39,,,36.24,603.9,1416.75
1962-06-07,58.4,,,36.25,602.2,1422.0
1962-06-08,58.45,,,36.29,601.6,1436.04
1962-06-09,,,,,,1435.99
1962-06-11,57.82,,,35.9,595.2,1437.74
1962-06-12,56.34,,,34.98,580.9,1441.63
1962-06-13,55.5,,,34.47,574.0,1434.7
1962-06-14,54.33,,,33.74,563.0,1433.39
1962-06-15,55.89,,,34.72,578.2,1432.34
1962-06-16,,,,,,1434.36
1962-06-18,55.74,,,34.62,574.2,1438.79
1962-06-19,55.54,,,34.5,571.6,1440.79
1962-06-20,54.78,,,34.03,563.1,1433.42
1962-06-21,53.59,,,33.3,550.5,1431.84
1962-06-22,52.68,,,32.74,539.2,1426.27
1962-06-23,,,,,,1418.39
1962-06-25,52.45,,,32.6,536.8,1406.97
1962-06-26,52.32,,,32.52,535.8,1423.18
1962-06-27,52.6,,,32.7,537.0,1429.61
1962-06-28,54.41,,,33.82,557.4,1436.64
1962-06-29,54.75,,,34.04,561.3,1441.91
1962-06-30,,,,,,1450.25
1962-07-02,55.86,,,34.73,573.8,1462.22
1962-07-03,56.49,,,35.13,579.5,1475.93
1962-07-04,,,,,,1474.03
1962-07-05,56.81,,,35.33,583.9,1477.68
1962-07-06,56.17,,,34.94,576.2,1485.87
1962-07-07,,,,,,1486.44
1962-07-09,56.55,,,35.17,580.8,1487.2
1962-07-10,57.2,,,35.58,586.0,1474.83
1962-07-11,57.73,,,35.91,589.1,1468.0
1962-07-12,58.03,,,36.1,590.3,1460.8
1962-07-13,57.83,,,35.98,590.2,1469.3
1962-07-14,,,,,,1475.7
1962-07-16,57.83,,,35.99,588.1,1477.79
1962-07-17,56.78,,,35.34,577.9,1466.45
1962-07-18,56.2,,,34.98,571.2,1479.12
1962-07-19,56.42,,,35.12,573.2,1469.11
1962-07-20,56.81,,,35.37,577.2,1453.15
1962-07-21,,,,,,1452.18
1962-07-23,56.8,,,35.36,577.5,1433.86
1962-07-24,56.36,,,35.09,574.1,1440.56
1962-07-25,56.46,,,35.16,574.7,1450.26
1962-07-26,56.77,,,35.35,579.6,1437.32
1962-07-27,57.2,,,35.62,585.0,1426.35
1962-07-28,,,,,,1407.19
1962-07-30,57.83,,,36.02,591.4,1421.81
1962-07-31,58.23,,,36.27,597.9,1410.4
1962-08-01,57.75,,,35.98,591.4,1412.11
1962-08-02,57.98,,,36.12,593.8,1416.12
1962-08-03,58.12,,,36.22,596.4,1410.35
1962-08-04,,,,,,1409.0
1962-08-06,57.75,,,35.99,593.2,1389.79
1962-08-07,57.36,,,35.75,588.4,1384.86
1962-08-08,57.51,,,35.84,590.9,1385.71
1962-08-09,57.57,,,35.89,591.2,1382.87
1962-08-10,57.55,,,35.88,592.3,1410.73
1962-08-11,,,,,,1425.43
1962-08-13,57.63,,,35.93,595.3,1421.95
1962-08-14,58.25,,,36.32,601.9,1418.79
1962-08-15,58.66,,,36.58,606.8,1419.61
1962-08-16,58.64,,,36.57,606.7,1411.95
1962-08-17,59.01,,,36.8,610.0,1420.07
1962-08-18,,,,,,1429.27
1962-08-20,59.37,,,37.03,612.9,1432.29
1962-08-21,59.12,,,36.88,608.6,1420.48
1962-08-22,59.78,,,37.3,615.5,1412.76
1962-08-23,59.7,,,37.25,616.0,1413.36
1962-08-24,59.58,,,37.18,613.7,1411.69
1962-08-25,,,,,,1405.11
1962-08-27,59.55,,,37.16,612.6,1403.34
1962-08-28,58.79,,,36.69,605.3,1410.99
1962-08-29,58.66,,,36.61,603.2,1424.92
1962-08-30,58.68,,,36.63,602.3,1424.55
1962-08-31,59.12,,,36.91,609.2,1416.97
1962-09-01,,,,,,1412.07
1962-09-03,,,,,,1399.72
1962-09-04,58.56,,,36.56,602.5,1389.87
1962-09-05,58.12,,,36.29,599.1,1380.2
1962-09-06,58.36,,,36.44,600.8,1386.99
1962-09-07,58.38,,,36.46,600.9,1379.13
1962-09-08,,,,,,1357.05
1962-09-10,58.45,,,36.51,602.0,1340.92
1962-09-11,58.59,,,36.6,604.0,1345.84
1962-09-12,58.84,,,36.76,606.3,1329.81
1962-09-13,58.7,,,36.67,604.0,1346.66
1962-09-14,58.89,,,36.8,605.8,1357.71
1962-09-15,,,,,,1354.41
1962-09-17,59.08,,,36.92,607.6,1339.82
1962-09-18,59.03,,,36.89,607.1,1338.51
1962-09-19,58.95,,,36.84,607.1,1328.57
1962-09-20,58.54,,,36.59,601.7,1326.26
1962-09-21,57.69,,,36.06,591.8,1329.8
1962-09-22,,,,,,1339.56
1962-09-24,56.63,,,35.4,582.9,1328.37
1962-09-25,56.96,,,35.61,588.2,1322.02
1962-09-26,56.15,,,35.11,578.5,1296.55
1962-09-27,55.77,,,34.88,574.1,1320.02
1962-09-28,56.27,,,35.19,579.0,1306.32
1962-09-29,,,,,,1289.61
1962-10-01,55.49,,,34.71,572.0,1261.79
1962-10-02,56.1,,,35.09,578.7,1246.06
1962-10-03,56.16,,,35.13,578.5,1240.16
1962-10-04,56.7,,,35.47,582.4,1279.93
1962-10-05,57.07,,,35.71,586.6,1307.4
1962-10-06,,,,,,1315.36
1962-10-08,57.07,,,35.71,586.1,1327.77
1962-10-09,57.2,,,35.8,587.2,1314.0
1962-10-10,57.24,,,35.83,588.1,1302.48
1962-10-11,57.05,,,35.71,586.5,1281.87
1962-10-12,56.95,,,35.65,586.5,1293.52
1962-10-13,,,,,,1286.38
1962-10-15,57.27,,,35.85,589.7,1272.76
1962-10-16,57.08,,,35.74,589.4,1266.53
1962-10-17,56.89,,,35.62,587.7,1245.52
1962-10-18,56.34,,,35.28,581.2,1270.15
1962-10-19,55.59,,,34.81,573.3,1262.21
1962-10-20,,,,,,1266.48
1962-10-22,54.96,,,34.42,568.6,1255.57
1962-10-23,53.49,,,33.51,558.1,1238.48
1962-10-24,55.21,,,34.59,576.7,1243.86
1962-10-25,54.69,,,34.26,570.9,1240.45
1962-10-26,54.54,,,34.17,569.0,1244.48
1962-10-27,,,,,,1236.5
1962-10-29,55.72,,,34.92,579.4,1216.04
1962-10-30,56.54,,,35.43,589.0,1217.04
1962-10-31,56.52,,,35.42,589.8,1259.52
1962-11-01,57.12,,,35.8,597.1,1286.09
1962-11-02,57.75,,,36.2,604.6,1321.72
1962-11-05,58.35,,,36.58,610.5,1329.45
1962-11-06,,,,,,1354.84
1962-11-07,58.71,,,36.81,615.8,1371.63
1962-11-08,58.32,,,36.57,609.1,1395.32
1962-11-09,58.78,,,36.86,616.1,1391.23
1962-11-10,,,,,,1405.96
1962-11-12,59.59,,,37.37,624.4,1429.65
1962-11-13,59.46,,,37.3,623.1,1403.47
1962-11-14,60.16,,,37.74,630.5,1412.74
1962-11-15,59.97,,,37.62,629.1,1422.36
1962-11-16,60.16,,,37.74,631.0,1427.48
1962-11-17,,,,,,1428.24
1962-11-19,59.82,,,37.53,626.2,1416.88
1962-11-20,60.45,,,37.93,632.9,1403.17
1962-11-21,60.81,,,38.16,637.3,1392.65
1962-11-22,,,,,,1421.55
1962-11-23,61.54,,,38.62,644.9,
1962-11-24,,,,,,1431.19
1962-11-26,61.36,,,38.52,642.1,1432.44
1962-11-27,61.73,,,38.75,648.1,1446.54
1962-11-28,62.12,,,39.0,651.9,1439.69
1962-11-29,62.41,,,39.19,652.6,1454.71
1962-11-30,62.26,,,39.1,649.3,1441.82
1962-12-01,,,,,,1443.41
1962-12-03,61.94,,,38.9,646.4,1457.11
1962-12-04,62.64,,,39.34,651.5,1447.46
1962-12-05,62.39,,,39.19,654.0,1435.6
1962-12-06,62.93,,,39.53,651.7,1434.66
1962-12-07,63.06,,,39.62,652.1,1441.21
1962-12-08,,,,,,1436.98
1962-12-10,62.27,,,39.12,645.1,1423.01
1962-12-11,62.32,,,39.16,645.2,1411.32
1962-12-12,62.63,,,39.36,647.3,1419.76
1962-12-13,62.42,,,39.23,645.2,1437.62
1962-12-14,62.57,,,39.33,648.1,1432.34
1962-12-15,,,,,,1437.83
1962-12-17,62.37,,,39.21,645.5,1432.74
1962-12-18,62.07,,,39.02,640.1,1420.25
1962-12-19,62.58,,,39.34,647.0,1431.57
1962-12-20,62.82,,,39.5,648.6,1441.43
1962-12-21,62.64,,,39.39,646.4,1441.83
1962-12-22,,,,,,1434.06
1962-12-24,62.63,,,39.39,647.7,1430.04
1962-12-25,,,,,,1429.57
1962-12-26,63.02,,,39.64,651.6,1432.31
1962-12-27,62.93,,,39.58,650.6,1422.81
1962-12-28,62.96,,,39.61,651.4,1420.43
1962-12-31,63.1,,,39.7,652.1,
1963-01-02,62.69,,,39.44,646.8,
1963-01-03,63.72,,,40.08,657.4,
1963-01-04,64.13,,,40.34,662.2,1418.25
1963-01-05,,,,,,1400.58
1963-01-07,64.12,,,40.33,662.1,1391.22
1963-01-08,64.74,,,40.72,669.9,1409.01
1963-01-09,64.59,,,40.62,668.0,1421.27
1963-01-10,64.71,,,40.69,669.5,1412.28
1963-01-11,64.85,,,40.77,671.6,1398.76
1963-01-12,,,,,,1408.4
1963-01-14,65.2,,,40.99,675.7,1416.33
1963-01-15,65.11,,,40.93,675.4,
1963-01-16,64.67,,,40.65,669.0,1413.75
1963-01-17,65.13,,,40.94,673.0,1422.94
1963-01-18,65.18,,,40.97,672.5,1435.68
1963-01-19,,,,,,1455.59
1963-01-21,65.28,,,41.03,675.2,1473.79
1963-01-22,65.44,,,41.12,675.5,1463.2
1963-01-23,65.62,,,41.23,677.6,1453.94
1963-01-24,65.75,,,41.31,677.0,1468.29
1963-01-25,65.92,,,41.42,679.7,1468.88
1963-01-26,,,,,,1475.25
1963-01-28,66.24,,,41.62,682.9,1469.61
1963-01-29,66.23,,,41.61,683.7,1463.3
1963-01-30,65.85,,,41.36,678.6,1452.49
1963-01-31,66.2,,,41.58,682.9,1458.47
1963-02-01,66.31,,,41.65,683.2,1464.7
1963-02-02,,,,,,1465.36
1963-02-04,66.17,,,41.56,682.0,1470.71
1963-02-05,66.11,,,41.52,681.3,1483.22
1963-02-06,66.4,,,41.69,682.5,1495.24
1963-02-07,66.17,,,41.55,679.1,1498.65
1963-02-08,66.17,,,41.54,679.9,1497.96
1963-02-09,,,,,,1502.26
1963-02-11,65.76,,,41.28,674.7,1510.96
1963-02-12,65.83,,,41.32,676.6,1495.14
1963-02-13,66.15,,,41.52,681.7,1497.29
1963-02-14,66.35,,,41.65,684.9,1492.73
1963-02-15,66.41,,,41.68,686.1,1485.95
1963-02-16,,,,,,1478.45
1963-02-18,66.52,,,41.74,689.0,1475.78
1963-02-19,66.2,,,41.54,686.8,1484.22
1963-02-20,65.83,,,41.31,682.1,1493.58
1963-02-21,65.92,,,41.36,681.6,1490.14
1963-02-22,,,,,,1495.38
1963-02-23,,,,,,1489.59
1963-02-25,65.46,,,41.07,674.6,1482.98
1963-02-26,65.47,,,41.07,675.3,1488.58
1963-02-27,65.01,,,40.78,670.8,1490.22
1963-02-28,64.29,,,40.33,662.9,1500.51
1963-03-01,64.1,,,40.2,659.7,1508.18
1963-03-02,,,,,,1515.85
1963-03-04,64.72,,,40.59,667.0,1522.28
1963-03-05,64.74,,,40.6,667.2,1517.68
1963-03-06,64.85,,,40.66,668.1,1510.99
1963-03-07,65.26,,,40.92,671.4,1510.23
1963-03-08,65.33,,,40.96,672.4,1509.89
1963-03-09,,,,,,1514.85
1963-03-11,65.51,,,41.07,674.0,1518.66
1963-03-12,65.67,,,41.17,675.2,1517.76
1963-03-13,65.91,,,41.31,677.7,1522.02
1963-03-14,65.6,,,41.12,673.7,1536.18
1963-03-15,65.93,,,41.32,676.3,1536.28
1963-03-16,,,,,,1534.44
1963-03-18,65.61,,,41.12,673.6,1541.45
1963-03-19,65.47,,,41.03,672.1,1545.1
1963-03-20,65.95,,,41.32,677.1,1554.3
1963-03-21,65.85,,,41.26,675.6,
1963-03-22,66.19,,,41.47,677.8,1553.67
1963-03-23,,,,,,1562.77
1963-03-25,66.21,,,41.48,678.2,1559.69
1963-03-26,66.4,,,41.59,680.4,1568.69
1963-03-27,66.68,,,41.77,684.7,1565.01
1963-03-28,66.58,,,41.7,682.5,1597.75
1963-03-29,66.57,,,41.69,682.5,1599.14
1963-03-30,,,,,,1614.13
1963-04-01,66.85,,,41.86,685.9,1624.17
1963-04-02,66.84,,,41.85,684.3,1620.49
1963-04-03,67.36,,,42.18,690.5,1612.61
1963-04-04,67.85,,,42.48,697.1,1624.99
1963-04-05,68.28,,,42.75,702.4,1634.37
1963-04-06,,,,,,1621.13
1963-04-08,68.52,,,42.89,706.0,1629.5
1963-04-09,68.45,,,42.85,706.0,1611.01
1963-04-10,68.29,,,42.74,704.4,1612.84
1963-04-11,68.77,,,43.04,708.5,1611.29
1963-04-12,,,,,,1597.98
1963-04-13,,,,,,1586.73
1963-04-15,69.09,,,43.24,711.4,1602.29
1963-04-16,69.14,,,43.27,710.9,1603.37
1963-04-17,68.92,,,43.12,710.3,1594.48
1963-04-18,68.89,,,43.1,708.2,1595.44
1963-04-19,69.23,,,43.31,711.7,1585.55
1963-04-20,,,,,,1584.15
1963-04-22,69.3,,,43.35,711.0,1575.05
1963-04-23,69.53,,,43.49,715.0,1568.65
1963-04-24,69.72,,,43.61,717.7,1569.76
1963-04-25,69.76,,,43.63,718.3,1563.64
1963-04-26,69.7,,,43.59,717.2,1588.45
1963-04-27,,,,,,1592.59
1963-04-29,69.65,,,43.56,715.1,
1963-04-30,69.8,,,43.65,717.7,1592.57
1963-05-01,69.97,,,43.75,719.7,1592.99
1963-05-02,70.17,,,43.87,721.1,1599.04
1963-05-03,70.03,,,43.78,718.1,
1963-05-04,,,,,,1600.18
1963-05-06,69.53,,,43.47,713.8,1594.92
1963-05-07,69.44,,,43.41,712.6,1598.8
1963-05-08,70.01,,,43.76,718.5,1590.61
1963-05-09,70.35,,,43.97,722.0,1596.26
1963-05-10,70.52,,,44.07,723.3,1608.16
1963-05-11,,,,,,1603.81
1963-05-13,70.48,,,44.04,723.0,1598.17
1963-05-14,70.21,,,43.87,719.8,1592.51
1963-05-15,70.43,,,44.01,724.3,1572.84
1963-05-16,70.25,,,43.89,722.8,1572.45
1963-05-17,70.29,,,43.91,724.8,1558.28
1963-05-18,,,,,,1570.32
1963-05-20,69.96,,,43.7,720.2,1550.05
1963-05-21,70.14,,,43.81,724.0,1547.06
1963-05-22,70.14,,,43.81,722.8,1533.65
1963-05-23,70.1,,,43.78,721.4,1527.74
1963-05-24,70.02,,,43.73,720.5,1544.1
1963-05-25,,,,,,1559.9
1963-05-27,69.87,,,43.63,718.3,1556.11
1963-05-28,70.01,,,43.71,718.0,1555.54
1963-05-29,70.33,,,43.91,722.5,1546.09
1963-05-30,,,,,,1549.31
1963-05-31,70.8,,,44.2,727.0,1554.75
1963-06-01,,,,,,1560.15
1963-06-03,70.69,,,44.13,726.3,1550.78
1963-06-04,70.7,,,44.13,726.5,1528.52
1963-06-05,70.53,,,44.02,725.9,1537.69
1963-06-06,70.58,,,44.05,726.9,1545.38
1963-06-07,70.41,,,43.94,722.4,1553.41
1963-06-08,,,,,,1563.05
1963-06-10,69.94,,,43.64,716.5,1558.06
1963-06-11,70.03,,,43.7,718.4,1554.74
1963-06-12,70.41,,,43.93,723.4,1559.02
1963-06-13,70.23,,,43.82,721.4,1565.59
1963-06-14,70.25,,,43.83,722.0,1570.17
1963-06-15,,,,,,1568.99
1963-06-17,70.43,,,43.93,718.2,1549.25
1963-06-18,70.02,,,43.67,718.9,1558.88
1963-06-19,70.09,,,43.72,719.8,1548.28
1963-06-20,70.01,,,43.66,718.9,1549.06
1963-06-21,70.25,,,43.81,720.8,1534.87
1963-06-22,,,,,,1538.41
1963-06-24,70.2,,,43.77,718.4,1532.69
1963-06-25,70.04,,,43.67,716.3,1551.16
1963-06-26,69.41,,,43.28,709.0,1555.98
1963-06-27,69.07,,,43.06,706.0,1562.96
1963-06-28,69.37,,,43.24,706.9,1552.43
1963-06-29,,,,,,1570.58
1963-07-01,68.86,,,42.92,701.4,1596.55
1963-07-02,69.46,,,43.29,708.9,1598.69
1963-07-03,69.94,,,43.59,713.4,1585.75
1963-07-04,,,,,,1589.22
1963-07-05,70.22,,,43.76,716.5,1589.82
1963-07-06,,,,,,1588.35
1963-07-08,69.74,,,43.46,710.7,1588.2
1963-07-09,70.04,,,43.64,714.1,1570.54
1963-07-10,69.89,,,43.55,712.1,1571.0
1963-07-11,69.76,,,43.46,709.8,1555.52
1963-07-12,69.64,,,43.38,707.7,1531.19
1963-07-13,,,,,,1535.67
1963-07-15,69.2,,,43.11,703.3,1514.33
1963-07-16,69.14,,,43.07,702.1,1490.73
1963-07-17,68.93,,,42.93,699.7,1522.44
1963-07-18,68.49,,,42.66,695.9,1514.31
1963-07-19,68.35,,,42.56,693.9,1449.9
1963-07-20,,,,,,1390.99
1963-07-22,67.9,,,42.28,688.7,1429.21
1963-07-23,67.91,,,42.28,687.8,1411.68
1963-07-24,68.28,,,42.51,690.9,1450.03
1963-07-25,68.26,,,42.5,687.7,1425.84
1963-07-26,68.54,,,42.67,689.4,1415.09
1963-07-27,,,,,,1412.27
1963-07-29,68.67,,,42.75,690.7,1352.73
1963-07-30,69.24,,,43.1,696.4,1398.96
1963-07-31,69.13,,,43.03,695.4,1386.98
1963-08-01,69.07,,,42.98,694.9,1370.76
1963-08-02,69.3,,,43.12,697.8,1379.94
1963-08-03,,,,,,1407.86
1963-08-05,69.71,,,43.38,702.6,1391.67
1963-08-06,70.17,,,43.66,707.1,1379.61
1963-08-07,69.96,,,43.53,703.9,1367.35
1963-08-08,70.02,,,43.56,704.2,1361.97
1963-08-09,70.48,,,43.84,708.4,1374.5
1963-08-10,,,,,,1386.76
1963-08-12,70.59,,,43.91,710.3,1402.81
1963-08-13,70.79,,,44.03,711.1,1413.67
1963-08-14,71.07,,,44.2,715.0,1413.05
1963-08-15,71.38,,,44.39,718.6,1406.71
1963-08-16,71.49,,,44.46,719.3,1386.64
1963-08-17,,,,,,1389.96
1963-08-19,71.44,,,44.42,718.8,1371.38
1963-08-20,71.38,,,44.38,717.3,1346.5
1963-08-21,71.29,,,44.32,715.7,1330.52
1963-08-22,71.54,,,44.47,718.5,1330.57
1963-08-23,71.76,,,44.61,723.1,1324.96
1963-08-24,,,,,,1314.53
1963-08-26,71.91,,,44.7,724.2,1314.01
1963-08-27,71.52,,,44.45,719.9,1339.39
1963-08-28,72.04,,,44.77,725.1,1337.57
1963-08-29,72.16,,,44.84,726.4,1359.14
1963-08-30,72.5,,,45.05,729.3,1350.65
1963-08-31,,,,,,1349.22
1963-09-02,,,,,,1344.36
1963-09-03,72.66,,,45.15,732.0,1337.23
1963-09-04,72.64,,,45.13,732.9,1320.39
1963-09-05,73.0,,,45.35,738.0,1320.67
1963-09-06,72.84,,,45.25,735.4,1305.71
1963-09-07,,,,,,1311.77
1963-09-09,72.58,,,45.08,732.9,1295.81
1963-09-10,72.99,,,45.34,737.4,1311.76
1963-09-11,73.2,,,45.46,740.3,1338.46
1963-09-12,73.15,,,45.43,740.3,1358.27
1963-09-13,73.17,,,45.44,740.1,1378.68
1963-09-14,,,,,,1398.23
1963-09-16,73.07,,,45.37,738.5,1387.78
1963-09-17,73.12,,,45.4,740.1,1402.27
1963-09-18,72.8,,,45.2,737.9,1383.84
1963-09-19,73.22,,,45.45,743.2,1381.68
1963-09-20,73.3,,,45.5,743.6,1368.63
1963-09-21,,,,,,1352.43
1963-09-23,72.96,,,45.29,740.4,1355.82
1963-09-24,73.3,,,45.49,746.0,
